ticker,trade_date,ret_1_L1_z60,ret_5_L1_z60,ret_20_L1_z60,vol_10_L1_z60,vol_20_L1_z60,sma_5_L1_z60,sma_10_L1_z60,sma_20_L1_z60,ema_12_L1_z60,ema_26_L1_z60,ma_gap_5_20_L1_z60,ema_gap_12_26_L1_z60,macd_L1_z60,macd_signal_L1_z60,macd_hist_L1_z60,rsi_L1_z60,kdj_k_L1_z60,kdj_d_L1_z60,atr_L1_z60,pdi_L1_z60,mdi_L1_z60,adx_L1_z60,bb_mid_L1_z60,bb_up_L1_z60,bb_dn_L1_z60,bb_bw_L1_z60,bb_pb_L1_z60,obv_L1_z60,vpt_L1_z60,mfi_L1_z60,cci_L1_z60,vwap_win_L1_z60,z_close_20_L1_z60,z_turnover_20_L1_z60,range_hl_L1_z60,gap_oc_L1_z60,log_turn_L1_z60,rv_20_L1_z60,ret_1_L1_z120,ret_5_L1_z120,ret_20_L1_z120,vol_10_L1_z120,vol_20_L1_z120,sma_5_L1_z120,sma_10_L1_z120,sma_20_L1_z120,ema_12_L1_z120,ema_26_L1_z120,ma_gap_5_20_L1_z120,ema_gap_12_26_L1_z120,macd_L1_z120,macd_signal_L1_z120,macd_hist_L1_z120,rsi_L1_z120,kdj_k_L1_z120,kdj_d_L1_z120,atr_L1_z120,pdi_L1_z120,mdi_L1_z120,adx_L1_z120,bb_mid_L1_z120,bb_up_L1_z120,bb_dn_L1_z120,bb_bw_L1_z120,bb_pb_L1_z120,obv_L1_z120,vpt_L1_z120,mfi_L1_z120,cci_L1_z120,vwap_win_L1_z120,z_close_20_L1_z120,z_turnover_20_L1_z120,range_hl_L1_z120,gap_oc_L1_z120,log_turn_L1_z120,rv_20_L1_z120,y_ret_k,y_up_k,y_vol_k
300086.SZ,2024/3/13,0.802370251,0.658491917,4.104844628,0.574939419,0.340746755,-0.580967098,-0.663464632,-1.191147285,-0.792235174,-1.179939768,1.268784215,1.675538703,1.891025108,1.530360493,1.024204965,1.765913801,0.59338841,0.744705103,0.176220597,1.237499036,-1.53963974,-1.650831763,-1.191147285,-1.521909478,-0.835460491,0.007333776,1.732934377,2.030932882,-0.01664946,1.041978517,1.596925302,-0.651937584,1.732934377,0.430035166,-0.581571404,0.709837557,0.602923355,-0.677567207,0.802370251,0.658491917,4.104844628,0.574939419,0.340746755,-0.580967098,-0.663464632,-1.191147285,-0.792235174,-1.179939768,1.268784215,1.675538703,1.891025108,1.530360493,1.024204965,1.765913801,0.59338841,0.744705103,0.176220597,1.237499036,-1.53963974,-1.650831763,-1.191147285,-1.521909478,-0.835460491,0.007333776,1.732934377,2.030932882,-0.01664946,1.041978517,1.596925302,-0.651937584,1.732934377,0.430035166,-0.581571404,0.709837557,0.602923355,-0.677567207,0.001968504,1,0.165097065
300086.SZ,2024/3/14,-0.159782835,0.653503989,3.015824816,0.063533585,0.29241109,-0.510823813,-0.583505446,-1.088622586,-0.740044336,-1.137329308,1.191538247,1.746612581,1.940879927,1.662959299,0.982906814,1.586863906,0.510520123,0.702952218,-0.007065924,1.063944926,-1.593681872,-1.490832789,-1.088622586,-1.510749645,-0.679032869,-0.244773234,1.513141798,1.636501988,-0.082776171,1.025317268,1.527334642,-0.570933765,1.513141798,-0.18156957,-0.851227492,-0.009233301,-0.15186115,-0.56979323,-0.159782835,0.653503989,3.015824816,0.063533585,0.29241109,-0.510823813,-0.583505446,-1.088622586,-0.740044336,-1.137329308,1.191538247,1.746612581,1.940879927,1.662959299,0.982906814,1.586863906,0.510520123,0.702952218,-0.007065924,1.063944926,-1.593681872,-1.490832789,-1.088622586,-1.510749645,-0.679032869,-0.244773234,1.513141798,1.636501988,-0.082776171,1.025317268,1.527334642,-0.570933765,1.513141798,-0.18156957,-0.851227492,-0.009233301,-0.15186115,-0.56979323,0.007858546,1,0.164474534
300086.SZ,2024/3/15,0.104080232,0.869127613,2.916342859,-0.023425545,0.265956539,-0.41145044,-0.535949893,-0.984706781,-0.692453326,-1.096910822,1.165821239,1.790873504,1.965192126,1.7736119,0.923188572,1.563810769,0.477199857,0.662423685,-0.0251276,1.259832233,-1.764805498,-1.243558409,-0.984706781,-1.58673551,-0.454651035,-0.66997488,1.520666356,1.896010726,-0.064375429,0.978037465,1.544532782,-0.474674389,1.520666356,-0.110860125,-0.096178831,1.221674047,-0.029622481,-0.457464027,0.104080232,0.869127613,2.916342859,-0.023425545,0.265956539,-0.41145044,-0.535949893,-0.984706781,-0.692453326,-1.096910822,1.165821239,1.790873504,1.965192126,1.7736119,0.923188572,1.563810769,0.477199857,0.662423685,-0.0251276,1.259832233,-1.764805498,-1.243558409,-0.984706781,-1.58673551,-0.454651035,-0.66997488,1.520666356,1.896010726,-0.064375429,0.978037465,1.544532782,-0.474674389,1.520666356,-0.110860125,-0.096178831,1.221674047,-0.029622481,-0.457464027,0.013645224,1,0.143056461
300086.SZ,2024/3/18,0.262529478,0.82179804,2.026258759,-0.113786896,0.000504058,-0.316445515,-0.513142982,-0.911083998,-0.639983471,-1.054149671,1.193365051,1.836840146,1.992769299,1.866885661,0.884500386,1.626562881,0.844088967,0.770981733,-0.183690623,1.063084308,-1.801567004,-1.023604915,-0.911083998,-1.543534332,-0.355872456,-0.801751931,1.582989356,2.015174877,-0.01765618,0.633481804,1.400851035,-0.418451613,1.582989356,-0.604588416,-0.793160324,0.143515029,-0.942263879,-0.377424247,0.262529478,0.82179804,2.026258759,-0.113786896,0.000504058,-0.316445515,-0.513142982,-0.911083998,-0.639983471,-1.054149671,1.193365051,1.836840146,1.992769299,1.866885661,0.884500386,1.626562881,0.844088967,0.770981733,-0.183690623,1.063084308,-1.801567004,-1.023604915,-0.911083998,-1.543534332,-0.355872456,-0.801751931,1.582989356,2.015174877,-0.01765618,0.633481804,1.400851035,-0.418451613,1.582989356,-0.604588416,-0.793160324,0.143515029,-0.942263879,-0.377424247,0,0,0.142307628
300086.SZ,2024/3/19,0.417695611,0.744979342,1.881911372,-0.348790584,-0.005744657,-0.229395555,-0.524336825,-0.841525942,-0.574597796,-1.004997324,1.208331857,1.902592634,2.041567708,1.951288854,0.889876517,1.765505555,1.297924507,1.012968911,-0.378152177,1.256220292,-1.79961529,-0.762630576,-0.841525942,-1.476553378,-0.280672084,-0.871553642,1.753937,2.185424331,0.093975954,0.575305577,1.574473351,-0.335569759,1.753937,-0.230985529,-0.988362093,0.849265255,-0.232717933,-0.299434088,0.417695611,0.744979342,1.881911372,-0.348790584,-0.005744657,-0.229395555,-0.524336825,-0.841525942,-0.574597796,-1.004997324,1.208331857,1.902592634,2.041567708,1.951288854,0.889876517,1.765505555,1.297924507,1.012968911,-0.378152177,1.256220292,-1.79961529,-0.762630576,-0.841525942,-1.476553378,-0.280672084,-0.871553642,1.753937,2.185424331,0.093975954,0.575305577,1.574473351,-0.335569759,1.753937,-0.230985529,-0.988362093,0.849265255,-0.232717933,-0.299434088,0.013461538,1,0.140959106
300086.SZ,2024/3/20,0.038499636,0.352798337,1.638761991,-1.001388743,-0.012253167,-0.196490825,-0.471543789,-0.781638927,-0.518979801,-0.960050391,1.137751256,1.927877288,2.0518716,2.018504808,0.845359611,1.704490718,1.536028321,1.263650912,-0.557328154,1.388566833,-1.79943926,-0.471087618,-0.781638927,-1.410091046,-0.221710658,-0.912395329,1.610800019,2.081364475,0.093169415,1.107292584,1.555856129,-0.292408052,1.610800019,-0.388936235,-0.971662215,0.481896148,-0.51115463,-0.232001942,0.038499636,0.352798337,1.638761991,-1.001388743,-0.012253167,-0.196490825,-0.471543789,-0.781638927,-0.518979801,-0.960050391,1.137751256,1.927877288,2.0518716,2.018504808,0.845359611,1.704490718,1.536028321,1.263650912,-0.557328154,1.388566833,-1.79943926,-0.471087618,-0.781638927,-1.410091046,-0.221710658,-0.912395329,1.610800019,2.081364475,0.093169415,1.107292584,1.555856129,-0.292408052,1.610800019,-0.388936235,-0.971662215,0.481896148,-0.51115463,-0.232001942,0.001897533,1,0.141445808
300086.SZ,2024/3/21,0.411494088,0.643807588,1.649027314,-1.017368918,-0.009507941,-0.120840998,-0.398316813,-0.719674029,-0.450689235,-0.90879887,1.143070787,1.971880948,2.082704304,2.077219402,0.844485643,1.843041711,1.790553848,1.525497686,-0.673454347,1.329895053,-1.835781626,-0.168946913,-0.719674029,-1.332677557,-0.169115275,-0.929215705,1.766181536,2.229054912,0.203777736,1.475496456,1.506852277,-0.220935178,1.766181536,-0.200983375,-0.765392216,-0.05363062,-0.205839035,-0.159695212,0.411494088,0.643807588,1.649027314,-1.017368918,-0.009507941,-0.120840998,-0.398316813,-0.719674029,-0.450689235,-0.90879887,1.143070787,1.971880948,2.082704304,2.077219402,0.844485643,1.843041711,1.790553848,1.525497686,-0.673454347,1.329895053,-1.835781626,-0.168946913,-0.719674029,-1.332677557,-0.169115275,-0.929215705,1.766181536,2.229054912,0.203777736,1.475496456,1.506852277,-0.220935178,1.766181536,-0.200983375,-0.765392216,-0.05363062,-0.205839035,-0.159695212,-0.017045455,0,0.140439392
300086.SZ,2024/3/22,0.084515184,0.63528541,1.469599237,-1.115096894,-0.014813244,-0.045208146,-0.310154647,-0.665056764,-0.389640978,-0.860402877,1.161116006,1.985277281,2.084884559,2.121874549,0.804107186,1.805000026,1.838330635,1.713439358,-0.790988595,1.352073966,-1.858786195,0.156233117,-0.665056764,-1.254842077,-0.130460431,-0.922262479,1.636777785,2.333607278,0.216723727,1.396975893,1.455766968,-0.162217758,1.636777785,-0.28342568,-0.812093931,0.654551625,-0.350147905,-0.095615112,0.084515184,0.63528541,1.469599237,-1.115096894,-0.014813244,-0.045208146,-0.310154647,-0.665056764,-0.389640978,-0.860402877,1.161116006,1.985277281,2.084884559,2.121874549,0.804107186,1.805000026,1.838330635,1.713439358,-0.790988595,1.352073966,-1.858786195,0.156233117,-0.665056764,-1.254842077,-0.130460431,-0.922262479,1.636777785,2.333607278,0.216723727,1.396975893,1.455766968,-0.162217758,1.636777785,-0.28342568,-0.812093931,0.654551625,-0.350147905,-0.095615112,-0.034682081,0,0.140502708
300086.SZ,2024/3/25,-0.454369617,0.262363715,1.130511658,-0.965030799,-0.008875312,0.005856026,-0.224678864,-0.608524284,-0.341986176,-0.814215004,1.100872436,1.903463873,1.989404916,2.157967533,0.613888989,1.381111055,1.459964736,1.683975614,-0.808779222,0.969110314,-1.271002957,0.200851123,-0.608524284,-1.208728581,-0.072647094,-0.930667728,1.097921701,1.971365754,0.079853629,0.491602736,1.007095536,-0.118894257,1.097921701,-0.160585133,-0.344859392,0.294427369,-0.16875133,-0.05241469,-0.450053891,0.277548664,1.145552391,-0.950263945,0.002628108,-0.021067209,-0.249357275,-0.626370024,-0.365027222,-0.828970051,1.117149148,1.912737155,2.003055682,2.134560717,0.632019068,1.397791962,1.471568503,1.694236507,-0.801291825,0.985566152,-1.286627192,0.199920981,-0.626370024,-1.20764297,-0.095704316,-0.934135313,1.114500385,1.988951045,0.067689425,0.50422281,1.022990487,-0.144138499,1.114500385,-0.148564632,-0.334387805,0.294427369,-0.171336597,-0.05241469,0,0,0.143938137
300086.SZ,2024/3/26,-0.929904204,-0.417217931,0.671106807,-0.734004896,0.038713815,-0.046400612,-0.19174732,-0.574996268,-0.353963029,-0.796553557,0.913306685,1.70656252,1.781998749,2.125391295,0.245026623,0.699311682,0.417915853,1.281292586,-0.814279499,0.599195007,-0.868419796,0.051638436,-0.574996268,-1.186871724,-0.035210478,-0.931149385,0.184482377,1.708312737,-0.127774249,0.958780393,0.49786592,-0.116762034,0.184482377,-0.502657889,-0.253769797,-0.429730255,-0.85138583,-0.041074466,-0.940649549,-0.392572489,0.697097668,-0.704001631,0.064285929,-0.096824278,-0.24139179,-0.61140083,-0.39884593,-0.825967548,0.944655859,1.725951428,1.809282692,2.095576913,0.286645542,0.730887112,0.456274822,1.306676064,-0.798061301,0.632154763,-0.896458851,0.043972561,-0.61140083,-1.185079771,-0.081105527,-0.939254227,0.213889952,1.74422201,-0.154875614,0.989385759,0.533770776,-0.164959658,0.213889952,-0.484045575,-0.233919115,-0.432969717,-0.872308675,-0.041074466,-0.025948104,0,0.139872349
300086.SZ,2024/3/27,0.043613164,-0.420782399,0.376577056,-0.890747776,-0.036493337,-0.101351032,-0.18747297,-0.557245857,-0.361086626,-0.778565667,0.762536992,1.546179144,1.613759649,2.052321453,-0.022469608,0.674148716,-0.081534758,0.833802305,-0.880927605,0.334043757,-0.668173706,-0.192628068,-0.557245857,-1.169548034,-0.018032133,-0.912489422,0.187537725,1.637571849,-0.113994559,1.097376193,0.250623326,-0.156233292,0.187537725,-0.536443688,-0.560392415,0.67069306,-1.012215038,-0.050606859,0.05325709,-0.38901173,0.415055927,-0.845673564,0.004233888,-0.172589328,-0.261019445,-0.611930757,-0.426827927,-0.822630115,0.808331995,1.576368156,1.654688072,2.027712864,0.045527791,0.722052786,-0.013132313,0.881352202,-0.854900304,0.385119696,-0.706063936,-0.213751598,-0.611930757,-1.16967275,-0.086568372,-0.92368303,0.23195653,1.689581135,-0.153631791,1.131693104,0.305484177,-0.224199711,0.23195653,-0.506839661,-0.533974859,0.677143497,-1.045390179,-0.050606859,0.026639344,1,0.116433801
300086.SZ,2024/3/28,-0.680459886,-0.933627251,0.807557363,-0.801020846,-0.375200567,-0.243311608,-0.203092276,-0.513127601,-0.407212874,-0.780562629,0.420915526,1.332413728,1.395275323,1.938846527,-0.361558826,0.207759378,-0.687966242,0.309083847,-0.908203085,0.026316058,-0.516671009,-0.520141869,-0.513127601,-1.199050809,0.071963626,-1.016813953,-0.622762768,1.388711445,-0.28720281,1.133048232,-0.083371186,-0.242343213,-0.622762768,-0.301062739,-0.360610239,0.097325164,-0.621515532,-0.02764987,-0.688699312,-0.906505463,0.865997084,-0.739782627,-0.317219587,-0.329394557,-0.298486833,-0.588348063,-0.490046711,-0.837944937,0.478646738,1.371094007,1.447107465,1.925958702,-0.261627274,0.273636942,-0.576150209,0.390895943,-0.869585877,0.099820591,-0.566536975,-0.562954607,-0.588348063,-1.195353332,-0.020537712,-1.036915162,-0.569592855,1.453285292,-0.340957386,1.166593909,-0.007535864,-0.326271454,-0.569592855,-0.24958472,-0.31900896,0.101473443,-0.645850905,-0.02764987,0.013972056,1,0.113268058
300086.SZ,2024/3/29,0.779168688,-0.613601486,0.688292284,-0.669877811,-0.438077064,-0.336624947,-0.194311059,-0.473269661,-0.399913648,-0.760190402,0.178850022,1.244534074,1.302548895,1.826746542,-0.429933131,0.698068117,-0.621693249,-0.023057592,-0.899842375,-0.317206715,-0.591279965,-0.851949594,-0.473269661,-1.189368374,0.123463831,-1.03780552,0.034643827,1.525378315,-0.087411875,1.464422136,0.002560852,-0.346004385,0.034643827,-0.319512572,-0.215927375,0.289146365,-0.673771408,-0.010151566,0.826697307,-0.576231066,0.759594746,-0.59229925,-0.360374395,-0.436705207,-0.311973428,-0.569654345,-0.502083886,-0.832201825,0.249334574,1.295216831,1.368304009,1.82915454,-0.303470264,0.779252913,-0.48198928,0.096640773,-0.845946631,-0.21313539,-0.659239239,-0.919788168,-0.569654345,-1.184080799,0.009012217,-1.067381274,0.107602426,1.599247993,-0.148617374,1.466787749,0.094188731,-0.443327082,0.107602426,-0.251046668,-0.160070276,0.292165904,-0.700984556,-0.010151566,0.027559055,1,0.108834071
300086.SZ,2024/4/1,0.42092846,-0.196749091,0.501712658,-0.659813458,-0.5199997,-0.361566562,-0.179972081,-0.443099665,-0.365982417,-0.728223478,0.073901834,1.212688755,1.265666831,1.729843878,-0.388404261,0.930252325,-0.369529052,-0.154999593,-1.002108775,-0.241299047,-0.719788865,-1.095579825,-0.443099665,-1.165694232,0.146674726,-1.012788698,0.418250351,1.62337843,0.007696217,1.401047097,0.294410962,-0.395015982,0.418250351,-0.443560862,-0.775639612,0.286197975,-0.996604287,-0.004971129,0.453991218,-0.148200442,0.581401617,-0.563630306,-0.422103953,-0.477882132,-0.319452955,-0.560347523,-0.489649043,-0.816128769,0.158159699,1.277519402,1.347037929,1.74933784,-0.242679293,1.023153886,-0.212937808,-0.000932297,-0.933014061,-0.108729568,-0.80594285,-1.182538749,-0.560347523,-1.159612705,0.012345669,-1.051618606,0.507040816,1.706684214,-0.062391076,1.407948976,0.396192707,-0.506735202,0.507040816,-0.356205854,-0.722522897,0.289751946,-1.025143183,-0.004971129,0,0,0.101193891
300086.SZ,2024/4/2,0.790329534,0.665974539,0.314394054,-0.585468529,-0.659406329,-0.245836403,-0.150672233,-0.42432756,-0.283384911,-0.67345127,0.226679368,1.264421363,1.3115555,1.664292646,-0.193453325,1.369734076,0.239832881,-0.014623886,-1.058225234,0.436781022,-0.883359215,-1.094870584,-0.42432756,-1.176371692,0.176269113,-1.020406894,1.257621602,1.750260035,0.230402764,1.244715939,0.89953365,-0.330851966,1.257621602,-0.080984934,-0.727467613,0.650593537,-0.415825838,-0.014270964,0.840834556,0.749577229,0.40179689,-0.473110796,-0.538726472,-0.386899253,-0.312804096,-0.561292956,-0.43447662,-0.780360113,0.327346443,1.347722754,1.412164566,1.702367892,-0.040532098,1.469488303,0.381036626,0.154941527,-0.974620243,0.562489713,-0.986251933,-1.192818448,-0.561292956,-1.164192922,0.022064888,-1.069835621,1.369666631,1.844542787,0.154088718,1.278149416,1.00672192,-0.462283401,1.369666631,0.019000923,-0.673267806,0.668922391,-0.424469352,-0.014270964,-0.003831418,0,0.076335901
300086.SZ,2024/4/3,0.028403806,0.656508173,0.839590556,-0.597023624,-1.038347745,-0.128133599,-0.12119706,-0.368285657,-0.207577857,-0.620432189,0.31735608,1.290798481,1.332981776,1.617286001,-0.077392711,1.321899002,0.644953025,0.239705555,-1.158188961,0.587327577,-0.986742236,-1.01266203,-0.368285657,-1.116793807,0.21402312,-0.991544882,1.132444123,1.676401595,0.242607962,1.163976722,1.043743614,-0.215958563,1.132444123,-0.115267987,-0.842087534,0.453411938,-0.49400317,0.020997203,0.032105852,0.741026757,0.955564999,-0.468888719,-0.894025274,-0.296302727,-0.306227284,-0.531086834,-0.3875117,-0.74729594,0.432073848,1.391152431,1.451379958,1.674602638,0.080496538,1.435845635,0.772596326,0.406456255,-1.059606949,0.720766399,-1.103879972,-1.122273923,-0.531086834,-1.115316878,0.038706543,-1.047289739,1.254361854,1.786329537,0.152941453,1.219401987,1.16055069,-0.370802509,1.254361854,-0.002364438,-0.784494379,0.465360624,-0.505739082,0.020997203,-0.042307692,0,0.076000493
300086.SZ,2024/4/8,-0.076149266,0.967292341,0.848582223,-0.63546743,-1.054951994,0.04325125,-0.112255324,-0.308670235,-0.144550628,-0.572370258,0.486092481,1.28623359,1.32418124,1.577725106,-0.041755962,1.192344501,0.945372336,0.53156333,-1.239143019,0.325391111,-0.970591265,-0.981178246,-0.308670235,-1.073961176,0.271271595,-0.999914241,0.919298088,1.441375829,0.228688374,0.560343483,0.878442847,-0.098917304,0.919298088,-0.311622264,-0.784628714,0.095603522,-0.614949704,0.058581534,-0.080557634,1.066226763,0.979211992,-0.490410375,-0.889804835,-0.159751764,-0.3181895,-0.499363641,-0.353885393,-0.719656881,0.614471376,1.401164762,1.458051816,1.654164813,0.120541005,1.320102169,1.061620186,0.684625885,-1.12282669,0.489826548,-1.096661943,-1.103103005,-0.499363641,-1.084572349,0.071895752,-1.060350546,1.046391488,1.569821962,0.124415957,0.701271606,1.003898925,-0.279497584,1.046391488,-0.191144733,-0.713527245,0.084658747,-0.637481312,0.058581534,0.022088353,1,0.086247384
300086.SZ,2024/4/9,-1.118599069,-0.005418573,0.584670623,-0.445703812,-0.904790593,0.057402743,-0.157962553,-0.264977875,-0.169059275,-0.565029891,0.424662489,1.143741458,1.178760203,1.512863833,-0.29619635,0.309015353,0.404221449,0.51309909,-1.180012751,-0.135335784,-0.153376681,-1.250520938,-0.264977875,-1.081532831,0.342934196,-1.05780609,-0.521459087,1.203807638,-0.086513909,0.478316178,0.052685054,-0.046817992,-0.521459087,0.065483088,-0.085410484,-0.088320299,-0.43911377,0.034432952,-1.204518337,0.03230048,0.718805746,-0.28333148,-0.72071157,-0.171278596,-0.377665106,-0.481909646,-0.395950533,-0.726804266,0.559235074,1.261527146,1.317777655,1.605665231,-0.124986199,0.447782492,0.546883296,0.676888005,-1.046281794,0.063343979,-0.24609475,-1.376691768,-0.481909646,-1.095229287,0.115904562,-1.122292247,-0.438874191,1.34912133,-0.215228417,0.645343843,0.174306795,-0.252046668,-0.438874191,0.196298061,0.016202385,-0.107491455,-0.459204378,0.075926076,-0.029469548,0,0.088375986
300086.SZ,2024/4/10,0.649399682,0.110875221,0.661833476,-0.40410451,-0.890777676,0.093468218,-0.155627736,-0.213022889,-0.142451992,-0.536432105,0.385871292,1.093265731,1.124951042,1.449581621,-0.320879019,0.71167122,0.436175011,0.512275305,-1.20311666,-0.443198699,-0.151474979,-1.408564637,-0.213022889,-1.078263259,0.42156339,-1.114742393,0.123876316,1.316001216,0.07470418,-0.112393076,-0.056613959,-0.02746761,0.123876316,-0.859483297,-0.487827893,0.644622268,-0.842266475,0.025552579,0.698884175,0.147017605,0.809904606,-0.221625276,-0.684183715,-0.165791194,-0.395424175,-0.459027192,-0.395347937,-0.716417354,0.523555037,1.218736138,1.273197362,1.557354177,-0.152518756,0.859582016,0.572238155,0.680935703,-1.048712026,-0.220786894,-0.241452551,-1.543110061,-0.459027192,-1.099098981,0.163542043,-1.180110286,0.231137,1.474104146,-0.06544535,0.16194026,0.062160288,-0.256846958,0.231137,-0.729481149,-0.387561315,0.676935356,-0.876187531,0.101366354,-0.002024291,0,0.091501164
300086.SZ,2024/4/11,-0.76426774,-0.642709973,0.255510858,-0.461621371,-0.854473984,-0.01248244,-0.145805701,-0.189151311,-0.175866992,-0.53658284,0.180801445,0.960835676,0.990552186,1.36951283,-0.512828691,0.171434446,-0.071371133,0.313005495,-1.151393278,-0.831820783,-0.239160494,-1.467987531,-0.189151311,-1.036904996,0.435988997,-1.083115978,-0.907365933,1.122106522,-0.099991586,-0.685081654,-0.399414731,-0.078674757,-0.907365933,-0.931706499,-0.088951879,0.797791187,-0.907774702,-0.010342476,-0.826752175,-0.661165408,0.394298723,-0.259744288,-0.624918358,-0.284651971,-0.406902614,-0.458967955,-0.443249712,-0.729037147,0.313018244,1.085767828,1.14080136,1.489325699,-0.346286199,0.328798701,0.082220255,0.500304622,-0.977748903,-0.578072871,-0.335571242,-1.614810812,-0.458967955,-1.075628415,0.150393816,-1.140679055,-0.848337363,1.295537091,-0.258866521,-0.297797846,-0.291193338,-0.326296279,-0.848337363,-0.797923854,0.033101544,0.856115099,-0.9450463,0.095346026,-0.014198783,0,0.087223383
300086.SZ,2024/4/12,-0.017213769,-0.661949003,0.013727114,-0.478533914,-0.946292844,-0.12948482,-0.138404588,-0.183949276,-0.205786762,-0.537639272,-0.001774042,0.848787976,0.876943266,1.281327379,-0.630087168,0.117948877,-0.44685489,0.033205363,-1.227308332,-1.03439709,-0.289218959,-1.478129292,-0.183949276,-0.994765231,0.42330483,-1.025899986,-0.837690749,0.984981122,-0.094155317,-1.26107321,-0.681635545,-0.162762193,-0.837690749,-1.386277165,-0.715199315,-0.315092619,-1.723891918,-0.061034753,-0.007562116,-0.682427685,0.146719145,-0.257975489,-0.690364254,-0.407526734,-0.420495282,-0.47319747,-0.486330318,-0.741614558,0.123448752,0.973954992,1.029917481,1.410900307,-0.467968674,0.292575808,-0.27857178,0.244433398,-1.033473782,-0.755223345,-0.394479837,-1.63883264,-0.47319747,-1.052004513,0.112835395,-1.073641514,-0.77054522,1.173194336,-0.265991729,-0.766141911,-0.585915414,-0.422632478,-0.77054522,-1.252411661,-0.614460878,-0.352895338,-1.807087176,0.069260081,-0.055555556,0,0.088039246
300086.SZ,2024/4/15,-0.340163622,-0.783091658,-0.041073399,-0.55524549,-0.95348897,-0.278849865,-0.114589733,-0.183026615,-0.258714673,-0.552054739,-0.213526874,0.719169353,0.746822083,1.183294302,-0.761151484,-0.134670473,-0.96827775,-0.360120477,-1.322070251,-1.2044144,-0.309319837,-1.445327886,-0.183026615,-0.933121718,0.391981826,-0.942543592,-1.072857017,0.84251491,-0.145825773,-1.811555671,-0.891015986,-0.281315607,-1.072857017,-1.373010127,-0.832903065,0.258879309,-1.553017288,-0.106970632,-0.370623806,-0.81820042,0.093172972,-0.315332801,-0.673372167,-0.551386822,-0.421406467,-0.490272532,-0.544983804,-0.763207998,-0.100080681,0.840818591,0.89929072,1.319985648,-0.607528526,0.049039446,-0.78898203,-0.119832192,-1.1068139,-0.895954719,-0.41829546,-1.62091472,-0.490272532,-1.015146959,0.058304171,-0.976152262,-1.027416508,1.046246007,-0.333408756,-1.249919572,-0.813386978,-0.544908632,-1.027416508,-1.230881352,-0.729168303,0.263944205,-1.599159486,0.039411688,-0.091503268,0,0.104948205
300086.SZ,2024/4/16,-1.423258334,-0.937023325,-0.480136136,-0.359106312,-0.745662946,-0.462673956,-0.198262716,-0.220534035,-0.424199586,-0.622765085,-0.408815379,0.46033457,0.49277064,1.050460308,-1.116704618,-0.90558947,-1.079605945,-0.668265647,-1.01143966,-1.709727856,1.396200989,-0.877483596,-0.220534035,-0.755026286,0.228416468,-0.671939088,-1.763587386,0.558432156,-0.742288207,-1.74889089,-1.972096564,-0.581168767,-1.763587386,2.118217929,1.337397305,0.454492559,0.10827123,-0.183155046,-1.582485331,-0.996032648,-0.376101489,-0.104412398,-0.450682946,-0.715534937,-0.507354394,-0.534108318,-0.682475974,-0.823265693,-0.310698183,0.560444662,0.629291123,1.18843605,-0.983915891,-0.737503139,-0.907090467,-0.410349954,-0.786081549,-1.418461733,1.43757773,-1.081202312,-0.534108318,-0.897084276,-0.112396507,-0.669659528,-1.796394223,0.778086864,-0.960754564,-1.242332956,-1.984110911,-0.813073437,-1.796394223,2.283269405,1.546718451,0.471060757,0.153408383,-0.026522053,0.079136691,1,0.141992738
300086.SZ,2024/4/17,-2.249586392,-2.044136746,-1.170183148,0.16784848,-0.292824461,-0.951224302,-0.424874132,-0.325216579,-0.767321997,-0.784236516,-0.909563214,0.00910363,0.060838843,0.851721502,-1.727095899,-1.669436511,-1.332700423,-0.975700867,-0.712414308,-2.044070412,1.951603288,-0.102941087,-0.325216579,-0.37656103,-0.167266056,-0.074670231,-1.687152202,0.273865589,-1.742104175,-1.741382512,-1.931535549,-1.091966278,-1.687152202,1.619425386,1.496999173,-0.180715183,0.027330463,-0.311577927,-2.524311877,-2.235411376,-1.127525171,0.426491504,0.00476506,-1.104761562,-0.696937528,-0.621841037,-0.934169504,-0.940749604,-0.856084422,0.058004685,0.156433961,0.980419551,-1.642513199,-1.549265337,-1.179204021,-0.710240471,-0.479199372,-1.79605211,2.068737475,-0.331786862,-0.621841037,-0.641244949,-0.47771938,0.00223898,-1.747490021,0.503531228,-1.986960413,-1.279745326,-1.979099648,-1.239463887,-1.747490021,1.728091451,1.719876648,-0.189053835,0.047900958,-0.149158395,-0.017777778,0,0.160557802
