ticker,trade_date,alpha_score_gbdt
688679.SH,2025-06-05,0.009211540346257305
920023.SH,2025-06-05,0.0015272324001575706
300086.SZ,2025-06-06,-0.0023040572588748647
300189.SZ,2025-06-06,-0.007570834795433324
300236.SZ,2025-06-06,-0.007723751462398829
300321.SZ,2025-06-06,-0.013776870311680626
300344.SZ,2025-06-06,0.0002317188814518263
300391.SZ,2025-06-06,-0.004798617347851034
688125.SH,2025-06-06,-0.00029435713025366655
688627.SH,2025-06-06,0.0016986176029423075
688679.SH,2025-06-06,-0.0033878093312376357
920023.SH,2025-06-06,0.0017376890360398865
300086.SZ,2025-06-09,-0.002648758940418396
300189.SZ,2025-06-09,-0.0030728751177947606
300236.SZ,2025-06-09,-0.004792750295203162
300321.SZ,2025-06-09,-0.021221291081441083
300344.SZ,2025-06-09,0.0033531097849649827
300391.SZ,2025-06-09,-0.0031968208804096744
688125.SH,2025-06-09,-0.0018391441491776893
688627.SH,2025-06-09,-0.0033960884520804757
688679.SH,2025-06-09,-0.0025261274654697257
920023.SH,2025-06-09,0.0015269961971433395
300086.SZ,2025-06-10,-0.0021948467373014034
300189.SZ,2025-06-10,-0.003082054022048012
300236.SZ,2025-06-10,-0.004533747495775626
300321.SZ,2025-06-10,-0.04235583711753788
300344.SZ,2025-06-10,0.0002317188814518263
300391.SZ,2025-06-10,0.016623957790816105
688125.SH,2025-06-10,0.0007452887581178539
688627.SH,2025-06-10,0.008616863103813242
688679.SH,2025-06-10,0.0004466060387569844
920023.SH,2025-06-10,0.0032167768840399838
300086.SZ,2025-06-11,-0.002648758940418396
300189.SZ,2025-06-11,0.02572276285621986
300236.SZ,2025-06-11,-0.0036363309854769797
300321.SZ,2025-06-11,-0.01836637987762212
300344.SZ,2025-06-11,0.0018921578166593528
300391.SZ,2025-06-11,0.013354448085104453
688125.SH,2025-06-11,-0.0035524758532084998
688627.SH,2025-06-11,-0.000753960941923739
688679.SH,2025-06-11,0.004020024456712816
920023.SH,2025-06-11,0.005510236139511491
300086.SZ,2025-06-12,-0.00289421377987432
300189.SZ,2025-06-12,0.0026441752560031158
300236.SZ,2025-06-12,-0.003854008020052461
300321.SZ,2025-06-12,-0.013899364314515347
300344.SZ,2025-06-12,0.00015624459771915143
300391.SZ,2025-06-12,-0.0005802368336296554
688125.SH,2025-06-12,0.0027321279497315907
688627.SH,2025-06-12,0.043091654316108695
688679.SH,2025-06-12,-0.0018194793942331883
920023.SH,2025-06-12,-0.0011107125225951666
300086.SZ,2025-06-13,-0.003104906618770867
300189.SZ,2025-06-13,-0.0033688869952221926
300236.SZ,2025-06-13,-0.006635196024102995
300321.SZ,2025-06-13,-0.03353386143715647
300344.SZ,2025-06-13,-0.0010097460440771865
300391.SZ,2025-06-13,0.013579464617319277
688125.SH,2025-06-13,-0.0030940628317703846
688627.SH,2025-06-13,0.041235191801283586
688679.SH,2025-06-13,0.0029848295540144303
920023.SH,2025-06-13,-0.001648281828971765
300086.SZ,2025-06-16,-0.002666577383987303
300189.SZ,2025-06-16,-0.00028135384883222394
300236.SZ,2025-06-16,0.0014663552346544208
300321.SZ,2025-06-16,-0.03461889390823281
300344.SZ,2025-06-16,0.0023189459456553208
300391.SZ,2025-06-16,0.0009936901232792668
688125.SH,2025-06-16,-0.0030940628317703846
688627.SH,2025-06-16,0.03818933498805795
688679.SH,2025-06-16,-0.003397034029112383
920023.SH,2025-06-16,-0.0008214260976970839
300086.SZ,2025-06-17,-0.0019379547460407062
300189.SZ,2025-06-17,-0.0022735286321810184
300236.SZ,2025-06-17,-0.00398566058414126
300321.SZ,2025-06-17,0.006045636916841542
300344.SZ,2025-06-17,0.005230075329810445
300391.SZ,2025-06-17,0.03475126217255264
688125.SH,2025-06-17,-0.0030940628317703846
688627.SH,2025-06-17,0.04728800467817681
688679.SH,2025-06-17,0.012841324153670996
920023.SH,2025-06-17,-0.001094646949276119
300086.SZ,2025-06-18,0.0005360205751302828
300189.SZ,2025-06-18,-0.0009061082156545126
300236.SZ,2025-06-18,-0.012677481530244145
300321.SZ,2025-06-18,0.002229219614029476
300344.SZ,2025-06-18,-0.00031214645248187035
300391.SZ,2025-06-18,-0.003437080098989022
688125.SH,2025-06-18,-0.002785443821699769
688627.SH,2025-06-18,0.03698466936756432
688679.SH,2025-06-18,0.019742968189999106
920023.SH,2025-06-18,-0.0028328741140864677
300086.SZ,2025-06-19,-0.0003561296363633053
300189.SZ,2025-06-19,-0.0016015210786066475
300236.SZ,2025-06-19,-0.01208447119523259
300321.SZ,2025-06-19,0.0014980633063811917
300344.SZ,2025-06-19,-0.0016659970831206551
300391.SZ,2025-06-19,-0.0026158260405448864
688125.SH,2025-06-19,2.732807174277152e-05
688627.SH,2025-06-19,0.025553039347056872
688679.SH,2025-06-19,-0.022004630286148776
920023.SH,2025-06-19,-0.0015193403687346506
300086.SZ,2025-06-20,-0.0013567161022148694
300189.SZ,2025-06-20,-0.0026306668775186496
300236.SZ,2025-06-20,-0.016712705051801363
300321.SZ,2025-06-20,-0.0016705624086581338
300344.SZ,2025-06-20,-0.003779773076596363
300391.SZ,2025-06-20,-0.002873524251849361
688125.SH,2025-06-20,-0.0039709964337662175
688627.SH,2025-06-20,0.05384129394148749
688679.SH,2025-06-20,-0.0057243465312610655
920023.SH,2025-06-20,0.0011700659668596159
300086.SZ,2025-06-23,-0.010139918901123177
300189.SZ,2025-06-23,-0.0067350843787382314
300236.SZ,2025-06-23,-0.00041942868469352297
300321.SZ,2025-06-23,-0.0004850097965916856
300344.SZ,2025-06-23,-0.003779773076596363
300391.SZ,2025-06-23,-0.00084409790469735
688125.SH,2025-06-23,-0.0019841572421524785
688627.SH,2025-06-23,-0.0035862425171120484
688679.SH,2025-06-23,-0.014110375028126934
920023.SH,2025-06-23,-0.000786027939205503
300086.SZ,2025-06-24,-0.005506442317610271
300189.SZ,2025-06-24,-0.009737690377819611
300236.SZ,2025-06-24,-0.0012331896991724517
300321.SZ,2025-06-24,0.0020026644437555344
300344.SZ,2025-06-24,0.001633137035069255
300391.SZ,2025-06-24,0.004297018389513472
688125.SH,2025-06-24,0.0008980888348377912
688627.SH,2025-06-24,-0.006298903050230362
688679.SH,2025-06-24,0.000703836032005232
920023.SH,2025-06-24,0.001430665513052258
300086.SZ,2025-06-25,-0.00013127695470995546
300189.SZ,2025-06-25,-0.0005275452808004617
300236.SZ,2025-06-25,-0.0008868293149366477
300321.SZ,2025-06-25,-0.0022082771170272106
300344.SZ,2025-06-25,0.0214108970374437
300391.SZ,2025-06-25,0.0031049705045069717
688125.SH,2025-06-25,0.0003451259860666389
688627.SH,2025-06-25,-0.001948443814491186
688679.SH,2025-06-25,0.004351362562875976
920023.SH,2025-06-25,0.00128750518259384
300086.SZ,2025-06-26,-0.0028983538468598784
300189.SZ,2025-06-26,-0.0019884972491060913
300236.SZ,2025-06-26,-0.0010052187407633602
300321.SZ,2025-06-26,-0.002861632710450028
300344.SZ,2025-06-26,0.0027114149069418503
300391.SZ,2025-06-26,0.0009403374513222302
688125.SH,2025-06-26,-0.0011075264667773856
688627.SH,2025-06-26,-0.010089447941108044
688679.SH,2025-06-26,0.0023532049480246607
920023.SH,2025-06-26,0.0032651654699543276
300086.SZ,2025-06-27,-0.00247670898268103
300189.SZ,2025-06-27,-0.0019038944868236506
300236.SZ,2025-06-27,-0.0032526178575070144
300321.SZ,2025-06-27,-0.0035447195497224746
300344.SZ,2025-06-27,-0.00339248495425752
300391.SZ,2025-06-27,0.0011510302902187773
688125.SH,2025-06-27,-0.0016758410587026026
688627.SH,2025-06-27,0.009098534261677397
688679.SH,2025-06-27,-0.0030218779456970407
920023.SH,2025-06-27,-0.00209332154132222
300086.SZ,2025-06-30,-0.001972237055196334
300189.SZ,2025-06-30,-0.002780828088819483
300236.SZ,2025-06-30,2.62990645202544e-05
300321.SZ,2025-06-30,-0.005674876070193057
300344.SZ,2025-06-30,0.0021564702181828556
300391.SZ,2025-06-30,6.787558815934001e-05
688125.SH,2025-06-30,0.000563530384604274
688627.SH,2025-06-30,-0.012156623544930594
688679.SH,2025-06-30,-0.0010009224342173123
920023.SH,2025-06-30,-0.0035163557034326993
300086.SZ,2025-07-01,-0.0015918038555662976
300189.SZ,2025-07-01,-0.0019038944868236506
300236.SZ,2025-07-01,-0.0024454623234946306
300321.SZ,2025-07-01,0.00936604530195768
300344.SZ,2025-07-01,0.02306444049884313
300391.SZ,2025-07-01,0.0024737211796093134
688125.SH,2025-07-01,0.00445294381088681
688627.SH,2025-07-01,-0.011314229434868803
688679.SH,2025-07-01,-0.00034073529232206895
920023.SH,2025-07-01,-0.0036450931376416015
300086.SZ,2025-07-02,-0.002484872103569854
300189.SZ,2025-07-02,-0.0023132361631281162
300236.SZ,2025-07-02,-0.01415782023081449
300321.SZ,2025-07-02,0.0032448949784651218
300344.SZ,2025-07-02,0.0074886451158929475
300391.SZ,2025-07-02,0.00428567336866652
688125.SH,2025-07-02,0.002009058348833488
688627.SH,2025-07-02,-0.007429078859347161
688679.SH,2025-07-02,-0.0052780276850190036
920023.SH,2025-07-02,-0.0009073293535557022
300086.SZ,2025-07-03,-0.003776482973605209
300189.SZ,2025-07-03,0.00042305010402249224
300236.SZ,2025-07-03,-0.004418465225490068
300321.SZ,2025-07-03,0.004762322620174951
300344.SZ,2025-07-03,0.025272854208502397
300391.SZ,2025-07-03,0.0008600944041882365
688125.SH,2025-07-03,-0.0016515181108585106
688627.SH,2025-07-03,-0.01053724638461876
688679.SH,2025-07-03,-0.003959428426921927
920023.SH,2025-07-03,0.0016179831087726748
300086.SZ,2025-07-04,-0.00041186249916283903
300189.SZ,2025-07-04,-0.003195505356859005
300236.SZ,2025-07-04,-0.0029104739737840775
300321.SZ,2025-07-04,0.004872441940544293
300344.SZ,2025-07-04,-0.00189699928679153
300391.SZ,2025-07-04,0.00042642978003967834
688125.SH,2025-07-04,0.0010302769674661464
688627.SH,2025-07-04,-0.002270568353154739
688679.SH,2025-07-04,0.000932989010714803
920023.SH,2025-07-04,-0.0012520659369079038
300086.SZ,2025-07-07,-0.0005906928242556315
300189.SZ,2025-07-07,0.0013285901460850361
300236.SZ,2025-07-07,-0.0018507846117129427
300321.SZ,2025-07-07,0.007763710622664536
300344.SZ,2025-07-07,-0.0008515761869629709
300391.SZ,2025-07-07,-0.00045050382195615455
688125.SH,2025-07-07,-0.002283455585757269
688627.SH,2025-07-07,-0.007527881888878038
688679.SH,2025-07-07,-0.0064901439044098485
920023.SH,2025-07-07,-0.0005987103434850866
300086.SZ,2025-07-08,-0.0029104739737840775
300189.SZ,2025-07-08,0.0019332421437937425
300236.SZ,2025-07-08,0.00022979305045571187
300321.SZ,2025-07-08,-0.0037737362605208794
300344.SZ,2025-07-08,-0.0026896336274021587
300391.SZ,2025-07-08,0.00042642978003967834
688125.SH,2025-07-08,-0.0033229670858117358
688627.SH,2025-07-08,-0.00679127612062725
688679.SH,2025-07-08,-0.0009369688639509015
920023.SH,2025-07-08,0.0032118357581938204
300086.SZ,2025-07-09,-0.00257753201586937
300189.SZ,2025-07-09,-0.0029104739737840775
300236.SZ,2025-07-09,0.0034840060721628855
300321.SZ,2025-07-09,0.02754845795265261
300344.SZ,2025-07-09,-0.0023810146173315425
300391.SZ,2025-07-09,0.00017552264025711697
688125.SH,2025-07-09,-0.0027965924706697155
688627.SH,2025-07-09,0.008597016181579827
688679.SH,2025-07-09,-0.008204248611703768
920023.SH,2025-07-09,-0.002348634519470376
300086.SZ,2025-07-10,-0.0031211668126806245
300189.SZ,2025-07-10,-0.0037874075757799103
300236.SZ,2025-07-10,-0.0016053643911248436
300321.SZ,2025-07-10,0.026154907786298306
300344.SZ,2025-07-10,-0.0021192867087405833
300391.SZ,2025-07-10,0.00017552264025711697
688125.SH,2025-07-10,-0.0012292272970954986
688627.SH,2025-07-10,-0.008691690409632658
688679.SH,2025-07-10,-0.009548509531094464
920023.SH,2025-07-10,-0.002847770855220016
300086.SZ,2025-07-11,-0.00257753201586937
300189.SZ,2025-07-11,-0.0020282047800531896
300236.SZ,2025-07-11,-0.0016015210786066475
300321.SZ,2025-07-11,0.024467574305348048
300344.SZ,2025-07-11,-0.0021192867087405833
300391.SZ,2025-07-11,0.007100698317856624
688125.SH,2025-07-11,-0.0015378463071661144
688627.SH,2025-07-11,-0.004282487432236676
688679.SH,2025-07-11,-0.0004617631487823444
920023.SH,2025-07-11,-0.001662218243153568
300086.SZ,2025-07-14,-0.0020282047800531896
300189.SZ,2025-07-14,-0.0015155697316796691
300236.SZ,2025-07-14,-0.003292308275821719
300321.SZ,2025-07-14,0.024400283148218536
300344.SZ,2025-07-14,-0.0022582392210116512
300391.SZ,2025-07-14,-0.0007468050188438218
688125.SH,2025-07-14,-0.0009441400218427683
688627.SH,2025-07-14,-0.0025386291691508016
688679.SH,2025-07-14,-0.006108568681695889
920023.SH,2025-07-14,-0.0005790635410941304
300086.SZ,2025-07-15,0.0005438588876437852
300189.SZ,2025-07-15,-0.0009391236280255578
300236.SZ,2025-07-15,0.0006158196062512458
300321.SZ,2025-07-15,0.040656695527228
300344.SZ,2025-07-15,-0.0031351728230074845
300391.SZ,2025-07-15,-0.0003690077525976297
688125.SH,2025-07-15,0.008950738970054916
688627.SH,2025-07-15,-0.0004560099504591437
688679.SH,2025-07-15,-0.00017247145109491402
920023.SH,2025-07-15,-0.00310975347352999
300086.SZ,2025-07-16,-0.00019403722763072627
300189.SZ,2025-07-16,0.002252388705381395
300236.SZ,2025-07-16,-0.0004100707599463283
300321.SZ,2025-07-16,0.03620629509375727
300344.SZ,2025-07-16,0.018590095156385454
300391.SZ,2025-07-16,0.00106595495487683
688125.SH,2025-07-16,-0.007279307262377933
688627.SH,2025-07-16,-0.0010222591456453024
688679.SH,2025-07-16,-0.006101620596772181
920023.SH,2025-07-16,-0.0018091688526646137
300086.SZ,2025-07-17,-0.0004549903648812335
300189.SZ,2025-07-17,0.0016322853140829097
300236.SZ,2025-07-17,0.002027243292702562
300321.SZ,2025-07-17,0.03700855611292928
300344.SZ,2025-07-17,0.03236372239354554
300391.SZ,2025-07-17,0.0011901658679290099
688125.SH,2025-07-17,-0.002346408923227175
688627.SH,2025-07-17,-0.006639557927967469
688679.SH,2025-07-17,-0.005720467108925625
920023.SH,2025-07-17,-0.00683660921655529
300086.SZ,2025-07-18,-0.013102169296482355
300189.SZ,2025-07-18,0.0034530915967306893
300236.SZ,2025-07-18,0.01271234408021056
300321.SZ,2025-07-18,0.046813857424994325
300344.SZ,2025-07-18,-0.04456800901218125
300391.SZ,2025-07-18,-0.00011959765718961901
688125.SH,2025-07-18,-0.0013346659566661027
688627.SH,2025-07-18,0.0013720752819554069
688679.SH,2025-07-18,-0.007506126037790344
920023.SH,2025-07-18,-0.0012387289298524703
300086.SZ,2025-07-21,-0.014024368182318801
300189.SZ,2025-07-21,-4.609657302865844e-05
300236.SZ,2025-07-21,0.00742259472514449
300321.SZ,2025-07-21,0.03850032710840924
300344.SZ,2025-07-21,-0.0018695092108926897
300391.SZ,2025-07-21,0.003141075267731028
688125.SH,2025-07-21,0.0015827089085441483
688627.SH,2025-07-21,-3.593765826837931e-05
688679.SH,2025-07-21,-0.0051893137886792565
920023.SH,2025-07-21,-0.002348634519470376
300086.SZ,2025-07-22,-0.012491312624255726
300189.SZ,2025-07-22,0.0026070977976472825
300236.SZ,2025-07-22,0.008832121466890136
300321.SZ,2025-07-22,0.03895256729094654
300344.SZ,2025-07-22,2.0391559964617076e-05
300391.SZ,2025-07-22,0.0010778014283577986
688125.SH,2025-07-22,-0.0018473010050396232
688627.SH,2025-07-22,0.0016541716779963408
688679.SH,2025-07-22,0.002186156175194723
920023.SH,2025-07-22,0.002246960527282998
300086.SZ,2025-07-23,0.011632730548778693
300189.SZ,2025-07-23,0.0016012932961031751
300236.SZ,2025-07-23,0.009767412637618737
300321.SZ,2025-07-23,0.03850032710840924
300344.SZ,2025-07-23,-0.003040872651060276
300391.SZ,2025-07-23,-0.0059238932201134105
688125.SH,2025-07-23,-0.000158009652320822
688627.SH,2025-07-23,-0.010691083132675812
688679.SH,2025-07-23,-0.004586657781732186
920023.SH,2025-07-23,0.032885644637262096
300086.SZ,2025-07-24,0.0008748102043283129
300189.SZ,2025-07-24,0.0030523878119946717
300236.SZ,2025-07-24,-0.001994876133945435
300321.SZ,2025-07-24,0.022222348348104413
300344.SZ,2025-07-24,0.0017154811132746545
300391.SZ,2025-07-24,-0.027552226699990755
688125.SH,2025-07-24,-0.0011356659205505053
688627.SH,2025-07-24,-0.00531261869200704
688679.SH,2025-07-24,-0.0028290168393535677
920023.SH,2025-07-24,0.0009946946298550474
300086.SZ,2025-07-25,-0.08556292435148362
300189.SZ,2025-07-25,-0.03481798654127942
300236.SZ,2025-07-25,0.00026118194962503966
300321.SZ,2025-07-25,0.04310498198342272
300344.SZ,2025-07-25,-0.004890655060574743
300391.SZ,2025-07-25,0.004457160075938562
688125.SH,2025-07-25,0.0037845547939952522
688627.SH,2025-07-25,-0.004745716344427921
688679.SH,2025-07-25,-0.001972237055196334
920023.SH,2025-07-25,0.029068816715451754
300086.SZ,2025-07-28,-0.04292106011712631
300189.SZ,2025-07-28,-0.006422609361255819
300236.SZ,2025-07-28,0.0010958243957425312
300321.SZ,2025-07-28,0.04392459400404971
300344.SZ,2025-07-28,0.003459078345993081
300391.SZ,2025-07-28,0.000820278367863308
688125.SH,2025-07-28,0.001025256889907191
688627.SH,2025-07-28,-0.006505712710803817
688679.SH,2025-07-28,-0.002484872103569854
920023.SH,2025-07-28,0.00040270154812765854
300086.SZ,2025-07-29,-0.01457970630563018
300189.SZ,2025-07-29,-0.007148296590680968
300236.SZ,2025-07-29,-0.00289172440431815
300321.SZ,2025-07-29,0.03250194287092191
300344.SZ,2025-07-29,0.0013515801239707636
300391.SZ,2025-07-29,0.0004690240794910762
688125.SH,2025-07-29,0.0032092357285351306
688627.SH,2025-07-29,-0.002341250931103168
688679.SH,2025-07-29,-0.002484872103569854
920023.SH,2025-07-29,-0.005859355260051713
300086.SZ,2025-07-30,0.01641627134795512
300189.SZ,2025-07-30,0.005256694179214213
300236.SZ,2025-07-30,-0.0029038142094882664
300321.SZ,2025-07-30,0.035727581658907666
300344.SZ,2025-07-30,0.0026167940437772626
300391.SZ,2025-07-30,-0.001696460386910795
688125.SH,2025-07-30,-0.017509180514066625
688627.SH,2025-07-30,0.0009320536723631802
688679.SH,2025-07-30,-0.00012152904828952392
920023.SH,2025-07-30,-0.002536082577676183
300086.SZ,2025-07-31,-0.005956297953368559
300189.SZ,2025-07-31,0.005516461798431411
300236.SZ,2025-07-31,-0.008017251962282403
300321.SZ,2025-07-31,-0.002850463388837095
300344.SZ,2025-07-31,-0.003424214423604849
300391.SZ,2025-07-31,0.0013721067292392424
688125.SH,2025-07-31,-0.015257824765565222
688627.SH,2025-07-31,-0.0033671412973007423
688679.SH,2025-07-31,-5.154904303247165e-05
920023.SH,2025-07-31,-0.0007318366592673079
300086.SZ,2025-08-01,0.006640155666032864
300189.SZ,2025-08-01,0.002095695440933064
300236.SZ,2025-08-01,-0.0037806479685969074
300321.SZ,2025-08-01,-0.0004938679006530886
300344.SZ,2025-08-01,-0.002547280821609017
300391.SZ,2025-08-01,-0.00142971172416012
688125.SH,2025-08-01,-0.013498621969838502
688627.SH,2025-08-01,0.0010483648509123917
688679.SH,2025-08-01,0.0012958160316913062
920023.SH,2025-08-01,-0.0015863294233867198
300086.SZ,2025-08-04,-0.005184240106597832
300189.SZ,2025-08-04,0.0065440141421187654
300236.SZ,2025-08-04,-0.0038827491631779395
300321.SZ,2025-08-04,0.008364550064557837
300344.SZ,2025-08-04,-0.0017559657601466812
300391.SZ,2025-08-04,0.00015462480270274785
688125.SH,2025-08-04,-0.00620983021406358
688627.SH,2025-08-04,-0.0013378371911458944
688679.SH,2025-08-04,0.0023864404463155276
920023.SH,2025-08-04,-0.001245487491005256
300086.SZ,2025-08-05,-0.006435158062971527
300189.SZ,2025-08-05,0.006007199067243746
300236.SZ,2025-08-05,-0.011091572312618576
300321.SZ,2025-08-05,0.00020672383413277633
300344.SZ,2025-08-05,0.0033060772862950273
300391.SZ,2025-08-05,-0.00320903997683544
688125.SH,2025-08-05,-0.0073649313358569845
688627.SH,2025-08-05,-0.0037782286715266587
688679.SH,2025-08-05,-0.0008553099908625763
920023.SH,2025-08-05,-0.001245487491005256
300086.SZ,2025-08-06,0.007932887504766239
300189.SZ,2025-08-06,0.009400084408725619
300236.SZ,2025-08-06,-0.008406484276458981
300321.SZ,2025-08-06,-0.005983495080263672
300344.SZ,2025-08-06,-0.0011823155764864087
300391.SZ,2025-08-06,-0.00017387811691488444
688125.SH,2025-08-06,0.01670322816371665
688627.SH,2025-08-06,-0.005589788536094767
688679.SH,2025-08-06,0.00026793060457160246
920023.SH,2025-08-06,0.0007199364047850698
300086.SZ,2025-08-07,0.004744025696886357
300189.SZ,2025-08-07,0.001858572432173614
300236.SZ,2025-08-07,-0.0022176307688849114
300321.SZ,2025-08-07,0.006018930121842509
300344.SZ,2025-08-07,0.00010827951018451947
300391.SZ,2025-08-07,-0.0034844648781266812
688125.SH,2025-08-07,0.010528943699205207
688627.SH,2025-08-07,-0.0018503424914375344
688679.SH,2025-08-07,-0.0053978417206119915
920023.SH,2025-08-07,-0.002693022721381679
300086.SZ,2025-08-08,0.017231514797072425
300189.SZ,2025-08-08,0.005279091166450437
300236.SZ,2025-08-08,-0.012008768360926198
300321.SZ,2025-08-08,-0.00534586720993774
300344.SZ,2025-08-08,0.006599997838949296
300391.SZ,2025-08-08,-0.000567999902236498
688125.SH,2025-08-08,0.009827676089207246
688627.SH,2025-08-08,-0.006639610763164568
688679.SH,2025-08-08,0.009344150823865104
920023.SH,2025-08-08,-0.0018107535276507907
300086.SZ,2025-08-11,0.04878116743749138
300189.SZ,2025-08-11,-0.0008440818779542766
300236.SZ,2025-08-11,-0.01724238415808029
300321.SZ,2025-08-11,-0.0019158572963539674
300344.SZ,2025-08-11,-0.00026033885180842115
300391.SZ,2025-08-11,-0.0034844648781266812
688125.SH,2025-08-11,0.013068674565618431
688627.SH,2025-08-11,-0.0010019459702326203
688679.SH,2025-08-11,-0.0030894470988900983
920023.SH,2025-08-11,-0.011178806116845599
300086.SZ,2025-08-12,0.00961306367820099
300189.SZ,2025-08-12,-0.0016434209771852082
300236.SZ,2025-08-12,-0.008382860538543537
300321.SZ,2025-08-12,0.009828941649775855
300344.SZ,2025-08-12,0.0004033998076312548
300391.SZ,2025-08-12,0.006797170129762175
688125.SH,2025-08-12,0.012797473340026929
688627.SH,2025-08-12,0.00369330170725804
688679.SH,2025-08-12,-0.0011144601848296991
920023.SH,2025-08-12,-0.0020957849107257173
300086.SZ,2025-08-13,0.041178833495770686
300189.SZ,2025-08-13,-0.0018251262576026578
300236.SZ,2025-08-13,-0.014099433892816817
300321.SZ,2025-08-13,0.012090313082058863
300344.SZ,2025-08-13,0.0019075784635936301
300391.SZ,2025-08-13,0.017212529117564383
688125.SH,2025-08-13,0.016985425864796715
688627.SH,2025-08-13,0.0015096814603091577
688679.SH,2025-08-13,-0.010634036976057627
920023.SH,2025-08-13,-0.003152666066069478
300086.SZ,2025-08-14,0.04321204251067106
300189.SZ,2025-08-14,-0.0020527626534896748
300236.SZ,2025-08-14,-0.006953146387103342
300321.SZ,2025-08-14,-0.0053062292769964995
300344.SZ,2025-08-14,0.003206133857681269
300391.SZ,2025-08-14,-0.0037382031698397285
688125.SH,2025-08-14,0.013233969978530555
688627.SH,2025-08-14,0.0040777942084077165
688679.SH,2025-08-14,-0.01003561245325465
920023.SH,2025-08-14,-0.00041128329473707115
300086.SZ,2025-08-15,-0.024548948776283563
300189.SZ,2025-08-15,0.001775162638364301
300236.SZ,2025-08-15,-0.01251823297859695
300321.SZ,2025-08-15,-0.0075999730424105155
300344.SZ,2025-08-15,0.0038157937248417964
300391.SZ,2025-08-15,-0.004071756437913423
688125.SH,2025-08-15,0.014832679476859997
688627.SH,2025-08-15,0.0029661121828262055
688679.SH,2025-08-15,-0.011834278855072825
920023.SH,2025-08-15,-0.005160293639561756
300086.SZ,2025-08-18,-0.013640137635460445
300189.SZ,2025-08-18,0.003096503010583847
300236.SZ,2025-08-18,-0.019757767168892257
300321.SZ,2025-08-18,-0.002019025875799938
300344.SZ,2025-08-18,0.0016971481983984668
300391.SZ,2025-08-18,0.0017016911956174775
688125.SH,2025-08-18,0.004326638318863875
688627.SH,2025-08-18,-0.0016188631037487235
688679.SH,2025-08-18,-0.012608047944590913
920023.SH,2025-08-18,-0.003112727448382829
300086.SZ,2025-08-19,-0.003291622644862067
300189.SZ,2025-08-19,0.005110952646197218
300236.SZ,2025-08-19,-0.006304099634773232
300321.SZ,2025-08-19,0.0008895824774793363
300344.SZ,2025-08-19,0.0009385222186083453
300391.SZ,2025-08-19,-0.001970837253224184
688125.SH,2025-08-19,0.005449117623122117
688627.SH,2025-08-19,0.002192895388671728
688679.SH,2025-08-19,-0.004469915824867524
920023.SH,2025-08-19,0.0021045228611709203
300086.SZ,2025-08-20,0.008334656833093985
300189.SZ,2025-08-20,0.0006889771218186896
300236.SZ,2025-08-20,-0.0034626469609355557
300321.SZ,2025-08-20,-0.003508141741987824
300344.SZ,2025-08-20,0.002295046647209166
300391.SZ,2025-08-20,-0.001970837253224184
688125.SH,2025-08-20,0.0037662064685578074
688627.SH,2025-08-20,-0.0033301553246356634
688679.SH,2025-08-20,0.02118484174455927
920023.SH,2025-08-20,-0.0047195070573389595
300086.SZ,2025-08-21,0.013833332431287206
300189.SZ,2025-08-21,0.0006889771218186896
300236.SZ,2025-08-21,-0.03264568010421081
300321.SZ,2025-08-21,-0.018458400930669215
300344.SZ,2025-08-21,0.0048451243705348165
300391.SZ,2025-08-21,-0.0013539509822027896
688125.SH,2025-08-21,0.0036033046339030285
688627.SH,2025-08-21,0.0014051303264264907
688679.SH,2025-08-21,0.016511273378356395
920023.SH,2025-08-21,0.0015918878127973999
300086.SZ,2025-08-22,-0.004292229698920655
300189.SZ,2025-08-22,-0.009069798776280797
300236.SZ,2025-08-22,0.005088238350224108
300321.SZ,2025-08-22,-0.01868211789213138
300344.SZ,2025-08-22,0.003385247798270262
300391.SZ,2025-08-22,0.019678950697539794
688125.SH,2025-08-22,0.0028538575583661584
688627.SH,2025-08-22,-0.002415388539329503
688679.SH,2025-08-22,0.029300274368122096
920023.SH,2025-08-22,0.004159555006792454
300086.SZ,2025-08-25,-0.005865218564579812
300189.SZ,2025-08-25,-0.0028850348756210686
300236.SZ,2025-08-25,0.012973332155940561
300321.SZ,2025-08-25,-0.008578725301712508
300344.SZ,2025-08-25,-0.0007135872281042008
300391.SZ,2025-08-25,0.013505713147054363
688125.SH,2025-08-25,0.01129164504519669
688627.SH,2025-08-25,-0.0014282926682440801
688679.SH,2025-08-25,0.03284860149717213
920023.SH,2025-08-25,0.009304592001017967
300086.SZ,2025-08-26,-0.0040292287841851935
300189.SZ,2025-08-26,-0.00214476670433745
300236.SZ,2025-08-26,0.003941138061905784
300321.SZ,2025-08-26,-0.014336085314352811
300344.SZ,2025-08-26,-0.004504344812537441
300391.SZ,2025-08-26,-0.0020400155093997603
688125.SH,2025-08-26,0.0022916608850104708
688627.SH,2025-08-26,0.0018341643950421389
688679.SH,2025-08-26,0.015225223289805564
920023.SH,2025-08-26,0.00916097082855128
300086.SZ,2025-08-27,-0.00040383305130667113
300189.SZ,2025-08-27,-0.00289421377987432
300236.SZ,2025-08-27,-0.008601832345864147
300321.SZ,2025-08-27,0.0021639679182379407
300344.SZ,2025-08-27,0.0024936936191597365
300391.SZ,2025-08-27,0.0006459765644971765
688125.SH,2025-08-27,0.010380694168466998
688627.SH,2025-08-27,-0.00329902851802482
